,tweet,label
699,"RT @user We are giving $100,000 to first 20,000 people who follows and retweets.  $LUNA Community Together, Stronger.",nano
700,"RT @user Project Gala #EARLYBIRD  🎁2,500 $GAL   For the first 250 Participants   ✅Follow  ✅RETWEET PINNED &amp; This ✅Comment #ETH…",nano
701,"RT @user Calling ALL bridgoors, farmers, yield maxis and Aurigamists!  This is your chance to win up to $5000 in $NEAR 💵  Introduc…",nano
702,"RT @user Drop your $LUNA address below, Like and Retweet  👇🏼 👇🏼 👇🏼 Don’t ask why 👇🏼 👇🏼 👇🏼",nano
703,"RT @user Project Galaxy Airdrop is Open   🎁1 Million $GAL  👥10,000 Participants 🎉Every people will get 100 $GAL ($267)   ⭕️Firs…",nano
704,"@user is a DEX built on the #Algorand blockchain offering users the trading model of an order book and limit/market order, very similar to a CEX but decentralized. Its Mainnet is here: http #TGE $ALGO $ALGX",nano
705,@user Good job! Drop me a DM guys! 💬,mega
706,@user Fam 🔥 You definitely need my services. Drop dm. Don’t miss the best business proposal in crypto rn 😏,mega
707,@user You definitely need my services. Hit me a DM 💬 Lets talk 🚀🚀,mega
708,@user Definitely I want to work with you 🔥 Drop Dm!,mega
709,@user @user Fam 🔥 You definitely need my services. Drop dm. Don’t miss the best business proposal in crypto rn 😏,mega
710,"@user @user Hey mate, don’t waste your time with fake promoters. My business are the best in crypto. I’m your girl 💎 Drop dm",mega
711,@user Fam 🔥 You definitely need my services. Drop dm. Don’t miss the best business proposal in crypto rn 😏 https://t.co/qIYr5R2YM0,mega
712,"@user Team, I would love to have a quick business chat with you 🔥😏 drop dm. Check my proposal",mega
713,"@user @user Fire asf 🔥 Fam, drop dm. I would love to have a business word with y’all 💎🔥",mega
714,@user Fantastic project with great potential! 📨 Dm me! I have a proposal!,mega
715,"Hmmm, should I buy some $APE this week?  AMC's 'APE' units are a meme-friendly way for the theater chain to raise cash fast http",micro
716,The chart on the combined $AMC + $APE trading is interesting... https://t.co/iuoRyLPW6N?,micro
717,🔥❤️‍🔥🔥🔥❤️‍🔥 SUNDAY!!! 🔥🔥❤️‍🔥🔥  One day I’ll tell him about my crypto it’s taking off! 🌙🌕 $LUNA He’d get it..  #Eminem #Snoopdogg #VMAs #boredapeyachtclub #FromTheDToTheLBC http,no influencer
718,🌩️GIVEAWAYS🌩️  Prize :  🏆1 $SOL (99$) 🏆5x Whitelist Spots  1⃣ Follow @user RT + Like💙 3⃣ Tag 3 friends Join discord http in 24 hours 🎉  #Solana #SolanaGiveaways  #WLGiveaways #SolanaNFTs #NFT #NFTSolana #NFTGiveaway http,no influencer
719,🌩️GIVEAWAYS🌩️  Prize :  🏆1 $SOL (99$) 🏆5x Whitelist Spots  1⃣ Follow  @savagebearnft   2⃣ RT + Like💙 3⃣ Tag 3 friends Join discord http in 24 hours 🎉  #Solana #SolanaGiveaways  #WLGiveaways #SolanaNFTs #NFT #NFTSolana #NFTGiveaway http,no influencer
720,🌩️GIVEAWAYS🌩️  Prize :  🏆1 $SOL (99$) 🏆5x Whitelist Spots  1⃣ Follow @user RT + Like💙 3⃣ Tag 3 friends Join discord http in 24 hours 🎉  #Solana #SolanaGiveaways  #WLGiveaways #SolanaNFTs #NFT #NFTSolana #NFTGiveaway http,no influencer
721,🌩️GIVEAWAYS🌩️  Prize :  🏆1 $SOL (99$) 🏆5x Whitelist Spots  1⃣ Follow @user RT + Like💙 3⃣ Tag 3 friends Join discord http in 24 hours 🎉  #Solana #SolanaGiveaways  #WLGiveaways #SolanaNFTs #NFT #NFTSolana #NFTGiveaway http,no influencer
722,🎁GIVEAWAY!🎁  Prizes:  🏆2X 1 $SOL ($240)  Must:  1⃣Follow @user  2⃣RT + LIKE 3⃣Tag 3 friends    This week you can win: 1X @user @user  24 HR #solana #SolanaGiveaway #NFTGiveaway,no influencer
723,🌩️GIVEAWAYS🌩️  Prize :  🏆1 $SOL (99$) 🏆5x Whitelist Spots  1⃣ Follow @user  2⃣ RT + Like💙 3⃣ Tag 3 friends Join discord http in 24 hours 🎉  #Solana #SolanaGiveaways  #WLGiveaways #SolanaNFTs #NFT #NFTSolana #NFTGiveaway http,no influencer
724,🌩️GIVEAWAYS🌩️  Prize :  🏆1 $SOL (99$) 🏆5x Whitelist Spots  1⃣ Follow @user  2⃣ RT + Like💙 3⃣ Tag 3 friends Join discord http in 24 hours 🎉  #Solana #SolanaGiveaways  #WLGiveaways #SolanaNFTs #NFT #NFTSolana #NFTGiveaway http,no influencer
725,"No locking period, double rewards, low transactions fee &amp; ultra-fast speed, 30-day high annualized staking event ongoing.  Enter 👉https://t.co/0Uj136fNja  #defi #iost #eth #Yieldfarming #iostians http",macro
726,Here come the Manga NFT “IOST warrior” modeled by IOST cofounder &amp; other 19 works by Manga artist to be auctioned on TokenLink NFT marketplace!   Who doesn’t like some manga art? 🥷 ▶️https://t.co/uLHvvtkkig  #manga #NFT #IOST #blockchain @user @user,macro
727,Congratulations to APOPO &amp; @user for being featured in the @user Magazine that will be published over the weekend.  Watch this video and learn why rats are really just hairy heroes in disguise! #crypto #iost #eth #eos #trx #big4 #Blockchain https://t.co/yjHXeL7I4R,macro
728,"RT @user What big announcement are we expecting here?🤔 @user fans are excited to know 😜 Comment below! 1st correct guess wins 5,…",macro
729,RT @user IOST トレンド入り🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀  #iost #IOSTIANS @user @user @user http,macro
730,RT @user Clue #5 in the IOSTstarter wallet treasure hunt just got dropped by one of our sponsors   https://t.co/eGyGU4RIKh  #ioststart…,macro
731,"Check out @user a new Chrome Extension wallet that supports #IOST and enables you to create IOST accounts, access to various dApps with multi-language support #IOST $IOST #blockchain #crypto #wallet https://t.co/aCXCnIrXIP",macro
732,"Many of you have heard of the news of HUSD stablecoin integration on IOST, but want to know what it really means for IOST DeFi ecosystem. Here’s a read for you 👇🏻  #IOST #defi #blockchain #crypto #altcoin #husd  https://t.co/AuWj2iIDHA",macro
733,Exclusively for $iost hodlers   #iost #crypto #btc #cryptocurrency #altcoin #hodl #buidl,macro
734,"⏰ Hurry up, we’re starting in 30 minutes!  ▶️ An invite link to #1inch Network #DAO Community Call #02: http #Discord #1inchCommunity http",mega
735,RT @user New #vSafe available in partnership with @user ⭐️  ❶ Stake 1INCH + BNB 🏦 ❷ Your rewards will be automatically comp…,mega
736,@user Hey! This are our aggregation contracts and there is no need to publish the source code since the main 1inch contract protects user by using validators.,mega
737,"RT @user Yes, we also wondered if the mass adoption of cryptocurrency is finally here.   This is why we got experts to answer tha…",mega
738,"RT @user Here is the revision for $DSD :  Circ supply is around 15k, so mcap is around $180k now!  @1inchExchange: https://t.co/f…",mega
739,😱 Unbelievable! 🦄👊 #1inch successfully surpasses 700K in total users count!   The 1M mark is closer and closer 😏  🔗 http #crypto http,mega
740,"1/👊🦄 #1inchWeeklyRecap #16  🔄 Updates, News and Integrations:  📲 #1inchWallet v1.2.0 for #Android came out  ⚙️ The #1inch #dApp got an update  📈 $1INCH is listed on @user in pairs with $USD and $EUR: http 1inch integrated with @user http",mega
741,RT @user Did you see how awesome is that? 1inch users will now liquidate @user positions right inside their trades! Boom! 🤯 One more g…,mega
742,@user Disable showing contract data,mega
743,"RT @user Interview with Sergej Kunz @user co-founder, and CEO of @user   https://t.co/exRXJzgOWd  #1inch.exchange #Th…",mega
744,Over the last few days about 1B$ and 250M$ worth of $btc has been injected into $ada on Binance only. Looks like someone is busy buying Bitcoin.,no influencer
745,Added a tiny bit of $theta,no influencer
746,@user $btc $bnb $chz,no influencer
747,"If you didn't buy $luna at sub $1, you will soon get a second chance.",no influencer
748,Feels like a good time to take an entry into $one.,no influencer
749,"@user @user Because he doesn't know how much it's gonna dip. On the 7th of January he was bragging that he market bought $btc and $ftm and that was gonna bring him at least 20% in 3 weeks. Now we are exactly 3 weeks later, he's deep under water and likes hodling.",no influencer
750,"@user Funny way of saying: ""Buy $ftt ! "".",no influencer
751,@user @user And $one please. I can't wait to rotate into link.,no influencer
752,Niggaz be eating swag and don’t wanna admit it,mega
753,RT @user Happy birthday Big Draco. Jamming to this bops all day🔥🔥🔥 @user http,mega
754,Don't blame people for disappointing you. Blame yourself for expecting too much from them.,mega
755,Soulja Boy - Walk Em Down (Official Music Video) http via @user,mega
756,"$NFTMARS, a hyper deflationary token, rewards its hodlers while incorporating their automatic buy-back approach.  #NFTMARS — automatic buy-back — earn #BNB while hodling $NFTMARS — RFI static rewards #MARSTOKEN #BSC #NFTMARS Telegram: http",mega
757,RT @user Soulja Boy shoots his shot with Saweetie 👀 http http,mega
758,RT @user Draco!,mega
759,RT @user Since Soulja Boy/Big Draco trending tonight. Here is Beyoncé hitting Crank That (Superman) dance. #verzuztv #VERZUZ  h…,mega
760,One thing you can learn from projects like $XRP and $ADA that have maintained multi billion dollar market caps over the yea…,no influencer
761,"RT @user KPMG's last 100 tweets had 2 likes in average but when they announced they put $BTC and $ETH on its balance sheet, their…",micro
762,"RT @user Because at $2 per BTRST, Braintrust’s early VCs who bought in at $0.33 are set to walk away with a 600% return.  Meanwhile, the…",micro
763,RT @user Covered a lot of ground in this interview with the insightful @user at @user in Norway. Don't miss it!  - #Bit…,micro
764,I guess 1 million years worth of simulations wasn't enough to predict the $UST / $LUNA collapse.  Shoulda gone for 1 billion. http,micro
765,"RT @user .@CathieDWood expects a $1 million #Bitcoin by 2030.  @saylor thinks ""just a million??"" ⚡️  Our interview from this past we…",micro
766,"RT @user My Ukrainian credit cards don't work anymore. I'm safe physically in Kazakhstan, but all my savings are gone.  Crypto is…",micro
767,"RT @user NEW: Interview with @user now up! ⚡️  We talk about #Bitcoin's plunge, #stocks, #inflation, the Fed, $LUNA/ $UST crash, r…",micro
768,"If $XRP could collapse as hard as $LUNA, that would be great. http",micro
769,"RT @user Is @user losing sleep over this market selloff?   Full episode drops tomorrow, subscribe below.   We talk: - #Bitcoin / m…",micro
770,RT @user Enjoying flexin' that your an artist's #1 supporter? 🤔 NOW you get notified when you've been dethroned by another $AUDIO…,nano
771,RT @user #PayMeInBitcoin?   We got you! Get paid in #Bitcoin to do what you love. Apply here: http http,mega
772,✨ Ethereum vs. #Bitcoin  Check out a side-by-side comparison of the two biggest blockchains in terms of value &amp; influence.   https://t.co/k9D1djo1TO http,mega
773,http,mega
774,RT @user 🦄 Uniswap markets are now live on Cryptowatch 🦄  Live Charts ➡️ http to find out how the @user,mega
775,🎩 What's the trick to being a good crypto trader?,mega
776,RT @user #Bitcoin update:  • $BTC testing the resistance of desc. triangle  • Tightening Bollinger bands • Breakout of 7-mo. long dow…,mega
777,We're celebrating 10 years of Kraken! Follow along as we share our company's most important milestones. #10yearsofKraken 🥳,mega
778,🎂✨ Happy 13th Birthday #Bitcoin ✨🎂,mega
779,😎 Explain your favorite crypto using emojis,mega
780,"📘 Have you read the latest report from Kraken Intelligence?   Get up to speed on fundamental adoption, industry growth &amp; #Bitcoin’s strong first quarter performance 🥇 http http",mega
781,The #Web3 LAND Sale  🔸 550+ LANDs  🔸 8 ESTATE auctions  🔸 Premium #NFTs ...&amp; a vast array of partners disrupting the #blockchain ecosystem will enter the #Metaverse!  👉 February 10th at 1PM UTC 👉 http http,mega
782,RT @user NEW PARTNERSHIP🐵🔑  Our @user neighbours @user are launching a generative 3D avatar project — CyberKongz VX…,mega
783,RT @user The wait is over...  🎉 FINAL #DETHRONE TRAILER.mp4 🎉  We are very pleased to announce our first adventure game in @user,mega
784,"The Sandbox GMAE Show 3/24 - Alpha Stream, Live Gaming Party, Japan Update, and MORE! http",mega
785,Current prices of the 3x ESTATEs at auction - not long to go!  https://t.co/EeGDDMmHJ3 http,mega
786,"RT @user ""You are a Kaleidoscope - make the effort to make your life's patterns beautiful and interesting.""  Advocating Mental Health…",mega
787,Join the movement to create a universally safe space for the global LGBTQIA+ community – inside the #metaverse! ✨   Explore @user ⤵️ https://t.co/w55FEwKjSZ  #BelongingWeek continues until July 7th! 🎆 http,mega
788,🎮 We cannot wait to see and play all of your #GameJam submissions!  👀 Keep a lookout for sneak peeks of some of the incredible work the participants have put into their games!  ⚡ http,mega
789,"The results of the @user @user contest inspired by the #mau5verse are in!   We had some wonderful and insanely creative submissions! 🔥 Congratulations to the talented winners that will get to enjoy the 50,000 $SAND prize pool 💸   Top 🔟 👇 http",mega
790,...and that concludes Wave #2 of Summer Jam! 😎  🔸 6.75M $SAND (~1.5M USD) across Thursday's LAND sale and 7x @user auctions! 😲  Next week: more fun and games across the week leading up to Wave #3 on July 8th with: #McDull &amp; The Shrine of Truth (@thesandrush @user http,mega
791,"Picking 2 $ETH Winners now, LIKE + RT + TAG 3 Frens 👇Picking winners in 24 hours…⏰",no influencer
792,"RT @user With PoW, for the price to not go down:  * $ETH needs ~$600m per month in new capital   * $BTC needs ~$600m per month in…",micro
793,@user Afaik contract architecture is different. Makes way more sense to raise in $AVAX with the option to later bail and deploy on $ETH.,micro
794,RT @user Which Couch Potato will you mint? #CouchPotatoes #BSC https://t.co/8MDZTY0DWK $BNB $ETH $SOL $VET $DOT $LUNA $COMP $BT…,no influencer
795,RT @user Asia continues to board as 1inch plugs into Klaytn. – Entmetrics http,nano
796,RT @user More $BTC &amp; $BNB dramatic falls over last 24 hours highlight the essential need for cryptos to support own price through f…,nano
797,RT @user @user The progress Binance is making globally is staggering. This is why I am so happy and proud to have @user,nano
798,RT @user $BNB is still around 39% off it’s all-time high. BNB’s recovery will be significantly positive for $EGC price too. As far…,nano
799,RT @user I only really check the price of $BNB &amp; $EGC these days. Nothing else matters much beyond those. Both will ultimately achi…,nano
800,"RT @user A video on #Crypto macroeconomics, volume, #BinanceSmartChain $BNB &amp; why there’s plenty of reasons to be optimistic… @user",nano
801,"1 $ETH or $SOL Winner   RT, Like &amp; Follow and Turn Notis On 🔔   Ends in 120 minutes, be quick ⏰",micro
802,🎁 SOL #GIVEAWAY 🎁  Prizes:  🏆 1 $SOL ($100)  Rules:  1⃣ Follow @user  2⃣ RT + Like 3⃣ Tag Frens  24 HR - 1 Winner #NFT #NFTGiveaway #Solana #SolanaGiveaways http,micro
803,"RT @user 1 $SOL winner, 300 seconds🏆  -RT + Follow Me 🔔",micro
804,"2 $SOL Winners! 🔥  RT, Like + Follow @user and like &amp; rt their 📌   Ends soon , be quick ⏰",micro
805,"RT @user I'll send a #NFT worth 1 $ETH ($2000) to someone who retweets , likes &amp; follows me. Good luck 💜",micro
806,"RT @user 2 $SOL Winners! 🔥  RT, Like + Follow and turn Notis on 🔔   Ends when I wake up, be quick ⏰",micro
807,RT @user 1k vbucks or 10 $sol | 20 minutes   RT + Like &amp; compliment on @user recent retweet http,micro
808,"RT @user 2 $SOL Winners! 🔥  RT, Like + Follow @user and like &amp; rt their 📌   Ends soon , be quick ⏰",micro
809,RT @user 🎁 SOL #GIVEAWAY 🎁  Prizes:  🏆 2.5 $SOL ($100)  Rules:  1⃣ Follow Me with 🔔 2⃣ RT + Like 3⃣ Tag Frens  24 HR - 1 Winner…,micro
810,RT @user If $SOL hits $200 today I’ll give everyone who RT and Likes .4 $SOL  (Can’t do more or I’d be broke af),nano
811,Anticipated #earnings July 25th - July 29th ✅  Mon → $SQSP $LOGI Tues → $MSFT $GOOGL $GM $CMG $MCD  $KO $V $UPS $GE  $TXN Wed → $META $SHOP $BA $QCOM $SPOT $ETSY $F $LRCX $TMUS $TDOC Thurs → $AAPL $AMZN $ROKU $VLO $INTC $LUV $MA $HTZ $PFE Fri → $XOM $CVX $PSX $ENB http,macro
812,"RT @user Solid day to start the week, +3.2k 💰  Hit $AAPL puts, $CVX calls, $CCJ calls.   Aug goal: 22k/20k ✅  Thanks Brando @user",macro
813,"RT @user Took a nice trade on $CVX at open, +2.5k across 2 accounts 🍸  Chilled most of the day. Tried some bounce plays on growth la…",macro
814,RT @user Base hit day on $AMD and $CVX. Didn't take too much risk due to a larger gap up and 5 Fed speakers lined up  Thanks Brando…,macro
815,Anticipated #earnings April 25th - 29th ✅  Mon → $KO $ATVI Tues → $GE $VLO $JBLU $UPS $CMG $MSFT $TXN $V $GM $GOOGL Wed → $SPOT $BA $FB $TDOC $PINS $LVS $F $QCOM $PYPL $HTZ Thurs → $TWTR $LUV $MA $DPZ $CAT $MCD $AAPL $AMZN $ROKU Fri → $PSX $XOM $CVX  $SPY $QQQ #Trading http,macro
816,Crypto investment firm lost 99% of investor funds from one position- $20 million wiped out trying to short LUNA 😅  $BTC $ETH $SPX  https://t.co/nu3eGj35ul,macro
817,RT @user 🎁 $SOL &amp; #WHITELISTGIVEAWAY 🎁  🏆 PRIZE: 2 X .5 $SOL🪙 2 X WL @user X WL @user ⚪️  TO ENTER: 1⃣❤️+ RT…,micro
818,"@user I just checked the floor one and it’s not close. Minted for 2.75 ETH at $3,160 is $8,698 mint and currently it’s $22,470 that’s over 150%, $APE claim is $10,753 and lowest mutant otherdeed is $2,600 so $8.7K mint to currently $34K (backing out APE for deed mint), 300%",micro
819,"RT @user If you add up all the value that @user has airdropped to BAYC holders, it makes minting an ape one of the greatest…",micro
820,"Regulatory risk is skyrocketing in crypto given $LUNA $UST blow up of ~5% of the market, can find wild swings to trade but this is going to take a while to sort out",micro
821,Been spending my NFT time during this slow period in the $SOL ecosystem learning it and the community. Volume still smaller $ wise but trend and adoption is still up and to the right. $ETH lumpy based on whale activity. $SOL overall better experience for NFTs imo. http,micro
822,$ETH losing longer term support here. Seems like it has a good bit still to go down considering it's still up ~500% from pre-Covid highs and ~1700% from March '20 lows while many growth tech stocks have round tripped http,micro
823,$SOL NFTs look to be taking a bit of liquidity from $ETH ones. 90 day chart examples below from @user @user @user and @user have been booming while equivalent USD ones on $ETH have struggled. 🧐 http,micro
824,"@user If you bought crypto the month before the covid crash in March 2020 and made no trades since you outperformed the market significantly even with the recent chaos and crashes. $ETH +457%, $BTC +105%, $QQQ +38%, $SPY +28%, $ARKK -26%, oh and for fun $SOL +16,500%",micro
825,@user @user Which what? Was just talking about the massive $ENS airdrop from last fall,micro
826,"@user Post was more a buy side reminder, bottom process will take a while. Time to sell was on the Luna debacle. 5% of the market evaporated in hours was a contagion event. $ETH was almost $3K then and been straight down since. Had to sell then and wait for everything to come out.",micro
827,"A month of back and forth ranging for $BTC and $ETH, if you trade ranges do you prefer trading inside the range or the range break? http",micro
828,"RT @user Can't have a special moment without a special OAT, isn't that right? @user 🤩  Head over to http",macro
829,Remember the world where only VCs could make huge profits from #startups they discovered before anyone else?  $POLS &amp; #DeFi are changing this already!   Our MVP on #Ethereum offers a way for founders to raise funds quickly. Gem hunters can take advantage of these opportunities. http,macro
830,"@user @user @user @user @user . @user just launched their Ambassador Programme 👀  Are you social media–savvy, innovative, and diligent?... And most importantly, wanna be a part of their future? 👌  Find out who they are looking for: http http",macro
831,@user @user @user @user @user Profitability challenge #2: Aligning #investor &amp; #team interests  The project team &amp; investors do not hold in-game NFTs and secondary tokens hence they are not incentivized to improve their asset value i.e. the interests of gamers &amp; the project team and investors are not aligned. http,macro
832,RT @user Welcome @user 🔥🔥🔥,macro
833,"@user @user @user @user @user @user Impact Market is working with a local NGO to improve people's life in Afghanistan with $UBI⛑️  @impactMarket_ initiative targets improving people's literacy, empowerment, and job training.   Join them on http http",macro
834,"RT @user 🚀NEW LISTING🚀  Huobi Inno Hub Launches $POLS!   🔹Deposits: Open 🔹Trading: 20:00 on Jan. 14 (GMT+8) 🔹Stake $DOT, Mine 600k…",macro
835,"Not all bridges are created the same!  Trustless bridges are considered the Holy Grail 🏆 for blockchain #interoperability as they operate in a #decentralized environment, without the need for a central entity.  Discover some of the popular bridges here: http http",macro
836,Don't miss the chance to join @user IDO!  Why? ✅  Staking/holding 250 $POLS is enough to start your IDO journey.  ✅  Support disruptive ideas at Super Early Stage.  ✅  Seamless decentralized fundraising experience on http how to stake POLS💡 http,macro
837,"🎨 We are looking for an experienced, digital culture savvy Graphic Designer to join us REMOTELY!   🤗 Are you creative, curious and with solid knowledge of design and social? Then check out the posting and send us your CV together with a work portfolio.  https://t.co/cTDqlNMj8U",macro
838,"RT @user You’ll receive 86,000,000  86,000,000 in $Shib  to the first 3000 people who follows and retweets   Drop your $ETH walle…",nano
839,"RT @user 💠 Announcing the $SOL Wolf Pool 💠  💫 To celebrate our new asset pool, we are giving away:  🚀 3 $SOL 🚀 🚀 $1,000 $TOTM 🚀  RULES:…",nano
840,"RT @user $500 in $ETH  (5 WINNERS)🎁🏆  RT + Follow me &amp; ""done""🔔",nano
841,RT @user Drop your $ETH wallets and I'll send $25000 to 5 Winners   Just RT &amp; Follow me ❤️,nano
842,RT @user Boximons $BOX Already Listing On Pancakeswap 🎉  💎 Buy $BOX Now Min 0.5 $BNB Get 1 $BNB &amp; 1000 $BUSD &amp; Free 1 NFTS Instantl…,nano
843,RT @user As promised  I´ll be giving  $7000 in $ETH to the first 4900  people who follows and retweets!   Drop your #ETH wallet addre…,nano
844,RT @user 20 $BNB $7640 $USDT  Follow Me and Retweet This Drop your #BSC wallet below.,nano
845,"RT @user Our big $ADA news is coming soon, but we've got an extra bonus for you today after hearing your voices of support. #Car…",nano
846,"RT @user I'm airdropping $9,000 in $ETH among the first 1500 people",nano
847,RT @user .@EthCCHack is ready for you ! Sign up here for online and in person #hackathon  starting July 22nd #ethcchack #EthCC…,micro
848,RT @user 🔥 Top Content 🔥  @cao_lab's video update about:  @bifrost_finance and @user partnership and the update on #Rainb…,micro
849,Put your @user tokens to work 😈 See how you can stake $ATOM and earn yield in under 5 minutes today.  https://t.co/Tv4FveNfFO,micro
850,RT @user Numerous #DeFi applications have been emerging in the $NEAR ecosystem these days. http,micro
851,RT @user STATE OF THE #STAKING  According to the @user the Staking Market Cap is currently at $288.1B USD.  Top 5 projec…,micro
852,@user Don't let your $ATOM sit on the sideline. Let us know how we can help! hello@blockdaemon.com to connect!,micro
853,RT @user I've got most of my $ADA staked and I'd also DCA some more in the coming days as we await #Vasilhardfork on #Cardano.  Need…,micro
854,Start earning yield with @user in less than 3 minutes 💰  Check out Blockdaemon's guide on how to stake $LUNA 😈  https://t.co/jvkb5y2g1L,micro
855,RT @user DDoS attacks against $SOL validators today. @BlockdaemonHQ infra going strong though 🔥 Offending traffic patterns have bee…,micro
856,Lots of Black Friday deals available today. 👀 $BTC -7% $ETH -8% $SOL -8% $DOT -11% $ADA -10%,micro
857,@user LEGGO  I &lt;3 $SOL (not investment advice),micro
858,@user @user HUGE WIN FOR $SOL,micro
859,"@user @user @user @user @user This is a group I have NO business being included in, but thank you Scott😂 big fan of $SOL and the builders in the Solana ecosystem #NotFinancialAdvice 😉",micro
860,RT @user Create a $SOL based crypto phone so they can margin call you directly. http,micro
861,Alright alright alright… what have you been wondering about $SOL but never wanted to ask? Drop ‘em below and we’ll try to get to as many as we can this afternoon http,micro
862,STOKED  - @user whose  @user team added $SOL to $RTREE index  - @user engineer @user @user whose team at @user is building on Solana  - @user of @user a team providing support &amp; financing to builders in blockchain ecosystems http,micro
863,"RT @user A good friend of mine works in charity, and loves to tell me every time they get crypto donations (which happens a lot). To…",micro
864,"Let's talk $SOL - join me, @user  @user  @user @user   https://t.co/mOLXz6ZAZo",micro
865,"RT @user ICYMI: What is Solana, and how does it differ from blockchains such as Bitcoin or Ethereum?  @DeadCaitBounce and @user",micro
866,@user I just love $SOL (#NotFinancialAdvice) … but I like the bottom right one,micro
867,"@user @user Lemme predict, next you’ll be like “he actually deposited ETH and AVAX, No BTC whatsoever so you’re proven wrong”  😅😅😅",macro
868,@user this is outrageous. I will tell on all of you.   ✋,macro
869,Crypto Batman. ✊ @user http,macro
870,RT @user I am an idiot sometimes and I am sorry.,macro
871,http,macro
872,What this stupid argument definitely will accomplish are a ton more @user imposters in the near future 🤦🏻‍♂️🤷🏻‍♂️,macro
873,6 days ago I said this. Let’s check today. +30%. http,macro
874,"RT @user According to the Saitama LLC website they have 6 ""DEVS"". Look @ what @user found. The wallet address:0xbf300d4c7bf3479…",macro
875,@user @user I think people tend to pick up at least a few toxic habits while growing up. I know I did 😓. So I take care to not rush judgment. Especially if I like them.  I’ve found describing how I *feel* in bad encounters rather than blaming or labeling leads to the best outcomes. 1/2,macro
876,RT @user This is the first time in human history @user have entered the @user from a commercially-made spacecraft. @user,macro
877,RT @user Dear #Polygon family!💫  We have something to celebrate together!🥳  There are over 100 delegators who have chosen #Everst…,mega
878,"1/2 🤩 @user a dApp integrated on #Polygon partners with @user to bring betting in-wallet!  With over 1M MAU on the biggest non-custodial wallet provider, Exodus has natively built SportX Lite for users to bet on 2K+ sports &amp; eSports games.  🌐:https://t.co/NfshsIUM3b http",mega
879,"RT @user 📢 As bidding heats up around @user historic debut NFT collection with UNXD, we're hosting a special Twitter Space t…",mega
880,RT @user 1/ $MATIC sets new ATH in network revenues!! + doubled (2.2x) net inflows while increasing active addresses  DAU: 340k (…,mega
881,RT @user 📢 The Big Reveal 📢  We are super excited to have the legendary @user join the Rario family🚀  If you want to own some…,mega
882,RT @user • The @user Foundation returns dev fund holdings to the DAO • @user &lt;&gt; @user Cross-DAO collab • @user,mega
883,"RT @user What? RAINBOW is evolving! 🌈  starting today, u can now use Rainbow with Networks like @user 🔴 @user 🟣 &amp; @user",mega
884,"2/ 👩‍💻 Blockchains are some of the richest sources of verifiable data, and this is a big step towards improving developer access to Polygon’s datasets and helping analysts unlock their immense latent value.",mega
885,"📢 Join us for an AMA with @user where they will be sharing details about their trust-based social network and the newly launched Alpha version!  🗓 8th April, 8 PM IST  📍 https://t.co/4IZaXrVCWt http",mega
886,📺 Tune in now to watch a new episode of Polygon Builder Series hosted by Captain Nemo @user Our guests today are @user and @user from @user the complete transcript here: http Watch Now: http http,mega
887,"@user Hello, we are sorry to hear that. May you please send us further details on the problem you have faced through private messages? Thank you.",mega
888,"@user Hello, we are sorry to hear that. May you please send us further details on the problem you have faced through private messages? Thank you.",mega
889,Introducing #ScrappyEther‼️A proud $ETH lover living the life of a king after retiring from his responsibilities as…,no influencer
890,RT @user Who’s ready? 🦁🛸  Mint September on $ETH AND $SOL  Follow @user   #memphislionclub #memphislions #NFTs http,nano
891,RT @user Todays GA! To celebrate the women in ENS ! Amazing to see grow and be so respected as they should be. Stable mind and so…,nano
892,RT @user I summitted a @user Grant w/ @user for our @user project! 🎉 The #Web3Domains/.com project is helpin…,nano
893,Trying to explain what I’m building with $ENS to my parents…. http,nano
894,"RT @user 4 Digit #ENSDomains Broke 1,000 $ETH 24hr Volume   🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀  #ENS #10kClub ⁦@ensvision⁩ http",nano
895,"RT @user Ethereum is an export nation:  - We specialize in NFTs  - As $ETH falls against USD, our exports become less expensive…",nano
896,"No I don’t want expensive jewelry, I want $ENS domains.",nano
897,RT @user #BREAKING ETHEREUM NAME SERVICE HAS CROSSED 2 MILLION NAMES $ENS 🔥🛠↗️ @user http,nano
898,"RT @user @user #ENS #ETH USA Zip Codes 💎 California, New York, Texas, Connecticut, Illinois, Massachusetts, &amp; Orland…",nano
899,"RT @user With $Luna, crypto, NFTs down, Please if you are feeling suicidal or need to talk, you can text 741741 when you are feel…",nano
900,RT @user GN! Made 3 purchases and 1 was a 1st sale for him.Maybe small but i will do more post and buys .My only requirements are…,nano
901,"RT @user We are more than excited to announce the last round of $1INCH airdrop!✨  12,500,000 $1INCH is now available to claim b…",nano
902,@user @user @user @user Holy sh*t so web3 husbando is a thing now?,macro
903,Thank you ffluxurywatch for indulging me with crazy cool watches! See u when i shop again! 💸💸💸 http,macro
904,@user action &gt; intention,macro
905,@user @user Keep staking for $MET baby ✨🕊,macro
906,@user Buy $BABYFD (BABYFLOKIDOGE) is just one month old on BSC under 1M MarketCap.. just check it out . 100 t0 1000X possible  (buy on pancake swap) .   $MATIC $FLOKI $SOL $LTC $SUSHI $MIR $ACH $NEO,no influencer
